iso3c,Country,Year,Sex,Age_Int,Age_Lower,Deaths,Population,mr,mra,source,Age_Int_cut,Sex_name,asmr
PER,Peru,2021,m,(85+],85,12511,97019,12895.412238839815,14000.409653677438,Official COVID-19 deaths,PRI,Males,NA
PHL,Philippines,2020,b,"[0,45)",0,1538.3,85021993,1.8802493728841176,1.8802493728841176,Official COVID-19 deaths,PRI,Both sexes,NA
PHL,Philippines,2021,b,"[0,45)",0,7041.4,85021993,8.281857142539577,8.281857142539577,Official COVID-19 deaths,PRI,Both sexes,NA
PHL,Philippines,2020,b,"[45,55)",45,1612.6,10876261,15.408229130270726,15.408229130270726,Official COVID-19 deaths,PRI,Both sexes,NA
PHL,Philippines,2021,b,"[45,55)",45,7291.5,10876261,67.04050224613036,67.04050224613036,Official COVID-19 deaths,PRI,Both sexes,NA
PHL,Philippines,2020,b,"[55,65)",55,2768.7,7643109,37.64536748839033,37.64536748839033,Official COVID-19 deaths,PRI,Both sexes,NA
PHL,Philippines,2021,b,"[55,65)",55,12150.099999999999,7643109,158.96803251137723,158.96803251137723,Official COVID-19 deaths,PRI,Both sexes,NA
PHL,Philippines,2020,b,"[65,75)",65,3243.1,4147114,81.26809130775915,81.26809130775915,Official COVID-19 deaths,PRI,Both sexes,NA
PHL,Philippines,2021,b,"[65,75)",65,13957.7,4147114,336.5641745078626,336.5641745078626,Official COVID-19 deaths,PRI,Both sexes,NA
PHL,Philippines,2020,b,"[75,85)",75,1838.7,1558726,122.58766982477623,122.58766982477623,Official COVID-19 deaths,PRI,Both sexes,NA
PHL,Philippines,2021,b,"[75,85)",75,8858,1558726,568.2846119202477,568.2846119202477,Official COVID-19 deaths,PRI,Both sexes,NA
PHL,Philippines,2020,b,(85+],85,661.5999999999999,333882,205.9245775571057,232.21805198735618,Official COVID-19 deaths,PRI,Both sexes,NA
PHL,Philippines,2021,b,(85+],85,3656.2000000000003,333882,1095.0575352969015,1234.8799287457725,Official COVID-19 deaths,PRI,Both sexes,NA
PHL,Philippines,2020,f,"[0,45)",0,594.3,41631344,1.483511755836999,1.483511755836999,Official COVID-19 deaths,PRI,Females,NA
PHL,Philippines,2021,f,"[0,45)",0,3040,41631344,7.30219038808836,7.30219038808836,Official COVID-19 deaths,PRI,Females,NA
PHL,Philippines,2020,f,"[45,55)",45,552.3,5453596,10.524410380406097,10.524410380406097,Official COVID-19 deaths,PRI,Females,NA
PHL,Philippines,2021,f,"[45,55)",45,2907.1000000000004,5453596,53.306112150588355,53.306112150588355,Official COVID-19 deaths,PRI,Females,NA
PHL,Philippines,2020,f,"[55,65)",55,1012.7,3952476,26.626694899354128,26.626694899354128,Official COVID-19 deaths,PRI,Females,NA
PHL,Philippines,2021,f,"[55,65)",55,5115.9,3952476,129.43532104938777,129.43532104938777,Official COVID-19 deaths,PRI,Females,NA
PHL,Philippines,2020,f,"[65,75)",65,1258.8,2300481,56.86483417521609,56.86483417521609,Official COVID-19 deaths,PRI,Females,NA
PHL,Philippines,2021,f,"[65,75)",65,6092.299999999999,2300481,264.82722526289064,264.82722526289064,Official COVID-19 deaths,PRI,Females,NA
PHL,Philippines,2020,f,"[75,85)",75,814.5,975283,86.78928849068303,86.78928849068303,Official COVID-19 deaths,PRI,Females,NA
PHL,Philippines,2021,f,"[75,85)",75,4429.700000000001,975283,454.19637171979826,454.19637171979826,Official COVID-19 deaths,PRI,Females,NA
PHL,Philippines,2020,f,(85+],85,372.29999999999995,239080,161.82867659360883,184.7442468441454,Official COVID-19 deaths,PRI,Females,NA
PHL,Philippines,2021,f,(85+],85,2143.8,239080,896.6873013217333,1023.661712030186,Official COVID-19 deaths,PRI,Females,NA
PHL,Philippines,2020,m,"[0,45)",0,944,43390649,2.260900978556779,2.260900978556779,Official COVID-19 deaths,PRI,Males,NA
PHL,Philippines,2021,m,"[0,45)",0,4001.2000000000003,43390649,9.221341676636365,9.221341676636365,Official COVID-19 deaths,PRI,Males,NA
PHL,Philippines,2020,m,"[45,55)",45,1060.2,5422665,20.317988859504236,20.317988859504236,Official COVID-19 deaths,PRI,Males,NA
PHL,Philippines,2021,m,"[45,55)",45,4384.4,5422665,80.85323360377231,80.85323360377231,Official COVID-19 deaths,PRI,Males,NA
PHL,Philippines,2020,m,"[55,65)",55,1756,3690633,49.44579277045534,49.44579277045534,Official COVID-19 deaths,PRI,Males,NA
PHL,Philippines,2021,m,"[55,65)",55,7034.2,3690633,190.5960305454376,190.5960305454376,Official COVID-19 deaths,PRI,Males,NA
PHL,Philippines,2020,m,"[65,75)",65,1984.3000000000002,1846633,111.66895026107028,111.66895026107028,Official COVID-19 deaths,PRI,Males,NA
PHL,Philippines,2021,m,"[65,75)",65,7865.5,1846633,425.9373681722356,425.9373681722356,Official COVID-19 deaths,PRI,Males,NA
PHL,Philippines,2020,m,"[75,85)",75,1024.2,583443,182.42822450219694,182.42822450219694,Official COVID-19 deaths,PRI,Males,NA
PHL,Philippines,2021,m,"[75,85)",75,4428.4,583443,759.0115915350771,759.0115915350771,Official COVID-19 deaths,PRI,Males,NA
PHL,Philippines,2020,m,(85+],85,289.29999999999995,94802,317.1294888707155,359.7547929999584,Official COVID-19 deaths,PRI,Males,NA
PHL,Philippines,2021,m,(85+],85,1512.4,94802,1595.3249931436046,1809.7522709722225,Official COVID-19 deaths,PRI,Males,NA
PRT,Portugal,2020,b,"[0,45)",0,45,4910700,1.07927586698434,1.07927586698434,Official COVID-19 deaths,PRI,Both sexes,NA
PRT,Portugal,2021,b,"[0,45)",0,138.2,4910700,2.814262732400676,2.814262732400676,Official COVID-19 deaths,PRI,Both sexes,NA
PRT,Portugal,2020,b,"[45,55)",45,107.9,1553849,8.178543875384431,8.178543875384431,Official COVID-19 deaths,PRI,Both sexes,NA
PRT,Portugal,2021,b,"[45,55)",45,319.3,1553849,20.548972261783483,20.548972261783483,Official COVID-19 deaths,PRI,Both sexes,NA
PRT,Portugal,2020,b,"[55,65)",55,341,1410137,28.48107823723668,28.48107823723668,Official COVID-19 deaths,PRI,Both sexes,NA
PRT,Portugal,2021,b,"[55,65)",55,993.2,1410137,70.43287283434164,70.43287283434164,Official COVID-19 deaths,PRI,Both sexes,NA
PRT,Portugal,2020,b,"[65,75)",65,973.4,1188248,96.48229064041251,96.48229064041251,Official COVID-19 deaths,PRI,Both sexes,NA
PRT,Portugal,2021,b,"[65,75)",65,2838.3,1188248,238.86427749089415,238.86427749089415,Official COVID-19 deaths,PRI,Both sexes,NA
PRT,Portugal,2020,b,"[75,85)",75,2168.3,803583,317.7986039470168,317.7986039470168,Official COVID-19 deaths,PRI,Both sexes,NA
PRT,Portugal,2021,b,"[75,85)",75,5862.7,803583,729.569938637328,729.569938637328,Official COVID-19 deaths,PRI,Both sexes,NA
PRT,Portugal,2020,b,(85+],85,3560.5,330190,1270.0196183342252,1385.147928332527,Official COVID-19 deaths,PRI,Both sexes,NA
PRT,Portugal,2021,b,(85+],85,8848.1,330190,2679.6995669160183,2922.616509291182,Official COVID-19 deaths,PRI,Both sexes,NA
PRT,Portugal,2020,f,"[0,45)",0,19.3,2465345,0.9220255627959216,0.9220255627959216,Official COVID-19 deaths,PRI,Females,NA
PRT,Portugal,2021,f,"[0,45)",0,58.199999999999996,2465345,2.3607243610934776,2.3607243610934776,Official COVID-19 deaths,PRI,Females,NA
PRT,Portugal,2020,f,"[45,55)",45,34.4,809503,5.004991402818217,5.004991402818217,Official COVID-19 deaths,PRI,Females,NA
PRT,Portugal,2021,f,"[45,55)",45,107.69999999999999,809503,13.304459649933353,13.304459649933353,Official COVID-19 deaths,PRI,Females,NA
PRT,Portugal,2020,f,"[55,65)",55,93.80000000000001,750546,14.719358381172583,14.719358381172583,Official COVID-19 deaths,PRI,Females,NA
PRT,Portugal,2021,f,"[55,65)",55,288.9,750546,38.49197784013238,38.49197784013238,Official COVID-19 deaths,PRI,Females,NA
PRT,Portugal,2020,f,"[65,75)",65,310.8,651378,56.196760304052845,56.196760304052845,Official COVID-19 deaths,PRI,Females,NA
PRT,Portugal,2021,f,"[65,75)",65,956.2,651378,146.79648376211662,146.79648376211662,Official COVID-19 deaths,PRI,Females,NA
PRT,Portugal,2020,f,"[75,85)",75,939.3,473677,233.55296260250475,233.55296260250475,Official COVID-19 deaths,PRI,Females,NA
PRT,Portugal,2021,f,"[75,85)",75,2518.1000000000004,473677,531.6069811284906,531.6069811284906,Official COVID-19 deaths,PRI,Females,NA
PRT,Portugal,2020,f,(85+],85,2053.1,222224,1088.1342949256405,1203.2233857761187,Official COVID-19 deaths,PRI,Females,NA
PRT,Portugal,2021,f,(85+],85,5095.1,222224,2292.776657786738,2535.2775901609957,Official COVID-19 deaths,PRI,Females,NA
PRT,Portugal,2020,m,"[0,45)",0,25.7,2445355,1.2378116424359198,1.2378116424359198,Official COVID-19 deaths,PRI,Males,NA
PRT,Portugal,2021,m,"[0,45)",0,80,2445355,3.271508635760452,3.271508635760452,Official COVID-19 deaths,PRI,Males,NA
PRT,Portugal,2020,m,"[45,55)",45,73.4,744346,11.614073144597928,11.614073144597928,Official COVID-19 deaths,PRI,Males,NA
PRT,Portugal,2021,m,"[45,55)",45,211.7,744346,28.441074446561142,28.441074446561142,Official COVID-19 deaths,PRI,Males,NA
PRT,Portugal,2020,m,"[55,65)",55,247.20000000000002,659591,44.140485037950285,44.140485037950285,Official COVID-19 deaths,PRI,Males,NA
PRT,Portugal,2021,m,"[55,65)",55,704.1,659591,106.74796957508518,106.74796957508518,Official COVID-19 deaths,PRI,Males,NA
PRT,Portugal,2020,m,"[65,75)",65,662.5999999999999,536870,145.3602465318523,145.3602465318523,Official COVID-19 deaths,PRI,Males,NA
PRT,Portugal,2021,m,"[65,75)",65,1882.1,536870,350.5690390597351,350.5690390597351,Official COVID-19 deaths,PRI,Males,NA
PRT,Portugal,2020,m,"[75,85)",75,1229,329906,438.757976177726,438.757976177726,Official COVID-19 deaths,PRI,Males,NA
PRT,Portugal,2021,m,"[75,85)",75,3344.6,329906,1013.8039320291234,1013.8039320291234,Official COVID-19 deaths,PRI,Males,NA
PRT,Portugal,2020,m,(85+],85,1507.2,107966,1644.171930669532,1774.2646834438012,Official COVID-19 deaths,PRI,Males,NA
PRT,Portugal,2021,m,(85+],85,3753.1,107966,3476.1869477428077,3751.2352688789633,Official COVID-19 deaths,PRI,Males,NA
PRI,Puerto Rico,2020,b,"[0,45)",0,69.2,1451331,5.87688289272495,5.87688289272495,Official COVID-19 deaths,PRI,Both sexes,NA
PRI,Puerto Rico,2021,b,"[0,45)",0,196.2,1451331,13.518625317036568,13.518625317036568,Official COVID-19 deaths,PRI,Both sexes,NA
PRI,Puerto Rico,2020,b,"[45,55)",45,134.2,414915,39.8658285011584,39.8658285011584,Official COVID-19 deaths,PRI,Both sexes,NA
PRI,Puerto Rico,2021,b,"[45,55)",45,330.8,414915,79.727173035441,79.727173035441,Official COVID-19 deaths,PRI,Both sexes,NA
PRI,Puerto Rico,2020,b,"[55,65)",55,257.4,398758,79.5621567758588,79.5621567758588,Official COVID-19 deaths,PRI,Both sexes,NA
PRI,Puerto Rico,2021,b,"[55,65)",55,559.3,398758,140.26050888007262,140.26050888007262,Official COVID-19 deaths,PRI,Both sexes,NA
PRI,Puerto Rico,2020,b,"[65,75)",65,389.6,322299,148.99352810985783,148.99352810985783,Official COVID-19 deaths,PRI,Both sexes,NA
PRI,Puerto Rico,2021,b,"[65,75)",65,754.7,322299,234.16144635881588,234.16144635881588,Official COVID-19 deaths,PRI,Both sexes,NA
PRI,Puerto Rico,2020,b,"[75,85)",75,492.6,194292,312.49775571556404,312.49775571556404,Official COVID-19 deaths,PRI,Both sexes,NA
PRI,Puerto Rico,2021,b,"[75,85)",75,897.4,194292,461.8821155786136,461.8821155786136,Official COVID-19 deaths,PRI,Both sexes,NA
PRI,Puerto Rico,2020,b,(85+],85,361.90000000000003,79245,562.8907700141011,557.3358023080837,Official COVID-19 deaths,PRI,Both sexes,NA
PRI,Puerto Rico,2021,b,(85+],85,594.6,79245,750.33125118304,742.9265004015818,Official COVID-19 deaths,PRI,Both sexes,NA
PRI,Puerto Rico,2020,f,"[0,45)",0,20.6,710264,3.574825371188545,3.574825371188545,Official COVID-19 deaths,PRI,Females,NA
PRI,Puerto Rico,2021,f,"[0,45)",0,65.60000000000001,710264,9.23600238784452,9.23600238784452,Official COVID-19 deaths,PRI,Females,NA
PRI,Puerto Rico,2020,f,"[45,55)",45,47.599999999999994,224224,26.16569477034593,26.16569477034593,Official COVID-19 deaths,PRI,Females,NA
PRI,Puerto Rico,2021,f,"[45,55)",45,121,224224,53.96389324960753,53.96389324960753,Official COVID-19 deaths,PRI,Females,NA
PRI,Puerto Rico,2020,f,"[55,65)",55,103.69999999999999,220558,57.9513230396392,57.9513230396392,Official COVID-19 deaths,PRI,Females,NA
PRI,Puerto Rico,2021,f,"[55,65)",55,240.3,220558,108.95093354129074,108.95093354129074,Official COVID-19 deaths,PRI,Females,NA
PRI,Puerto Rico,2020,f,"[65,75)",65,156.3,184960,104.15702703790136,104.15702703790136,Official COVID-19 deaths,PRI,Females,NA
PRI,Puerto Rico,2021,f,"[65,75)",65,329.29999999999995,184960,178.03849480968856,178.03849480968856,Official COVID-19 deaths,PRI,Females,NA
PRI,Puerto Rico,2020,f,"[75,85)",75,194,113722,210.2638707284144,210.2638707284144,Official COVID-19 deaths,PRI,Females,NA
PRI,Puerto Rico,2021,f,"[75,85)",75,377.4,113722,331.861908865479,331.861908865479,Official COVID-19 deaths,PRI,Females,NA
PRI,Puerto Rico,2020,f,(85+],85,187.8,51594,448.64600264498034,446.2916185401877,Official COVID-19 deaths,PRI,Females,NA
PRI,Puerto Rico,2021,f,(85+],85,332.40000000000003,51594,644.2609605768113,640.8800371851439,Official COVID-19 deaths,PRI,Females,NA
GBR_SCO,Scotland,2020,b,"[0,45)",0,38.1,2913000,1.6120997293607642,1.6120997293607642,Official COVID-19 deaths,PRI,Both sexes,NA
GBR_SCO,Scotland,2021,b,"[0,45)",0,142.8,2913000,4.90216271884655,4.90216271884655,Official COVID-19 deaths,PRI,Both sexes,NA
GBR_SCO,Scotland,2020,b,"[45,55)",45,109.3,743000,18.131709912673323,18.131709912673323,Official COVID-19 deaths,PRI,Both sexes,NA
GBR_SCO,Scotland,2021,b,"[45,55)",45,314.3,743000,42.30148048452221,42.30148048452221,Official COVID-19 deaths,PRI,Both sexes,NA
GBR_SCO,Scotland,2020,b,"[55,65)",55,335.9,753000,54.98224157633033,54.98224157633033,Official COVID-19 deaths,PRI,Both sexes,NA
GBR_SCO,Scotland,2021,b,"[55,65)",55,842.5,753000,111.88579017264277,111.88579017264277,Official COVID-19 deaths,PRI,Both sexes,NA
GBR_SCO,Scotland,2020,b,"[65,75)",65,837.3,586000,176.11278672910547,176.11278672910547,Official COVID-19 deaths,PRI,Both sexes,NA
GBR_SCO,Scotland,2021,b,"[65,75)",65,1829.9,586000,312.26962457337885,312.26962457337885,Official COVID-19 deaths,PRI,Both sexes,NA
GBR_SCO,Scotland,2020,b,"[75,85)",75,1709.6999999999998,343000,614.3745338667028,614.3745338667028,Official COVID-19 deaths,PRI,Both sexes,NA
GBR_SCO,Scotland,2021,b,"[75,85)",75,3183.8999999999996,343000,928.2507288629737,928.2507288629737,Official COVID-19 deaths,PRI,Both sexes,NA
GBR_SCO,Scotland,2020,b,(85+],85,2002.7,128000,1928.4720203488373,2073.61679946301,Official COVID-19 deaths,PRI,Both sexes,NA
GBR_SCO,Scotland,2021,b,(85+],85,3617.5,128000,2826.171875,3038.881257457808,Official COVID-19 deaths,PRI,Both sexes,NA
GBR_SCO,Scotland,2020,f,"[0,45)",0,14,1447000,1.1925234245672682,1.1925234245672682,Official COVID-19 deaths,PRI,Females,NA
GBR_SCO,Scotland,2021,f,"[0,45)",0,58.400000000000006,1447000,4.035936420179683,4.035936420179683,Official COVID-19 deaths,PRI,Females,NA
GBR_SCO,Scotland,2020,f,"[45,55)",45,40,384000,12.839147286821705,12.839147286821705,Official COVID-19 deaths,PRI,Females,NA
GBR_SCO,Scotland,2021,f,"[45,55)",45,128.9,384000,33.567708333333336,33.567708333333336,Official COVID-19 deaths,PRI,Females,NA
GBR_SCO,Scotland,2020,f,"[55,65)",55,123.10000000000001,388000,39.105130664109325,39.105130664109325,Official COVID-19 deaths,PRI,Females,NA
GBR_SCO,Scotland,2021,f,"[55,65)",55,339.79999999999995,388000,87.57731958762885,87.57731958762885,Official COVID-19 deaths,PRI,Females,NA
GBR_SCO,Scotland,2020,f,"[65,75)",65,318.1,306000,128.1296549627603,128.1296549627603,Official COVID-19 deaths,PRI,Females,NA
GBR_SCO,Scotland,2021,f,"[65,75)",65,725.3,306000,237.02614379084966,237.02614379084966,Official COVID-19 deaths,PRI,Females,NA
GBR_SCO,Scotland,2020,f,"[75,85)",75,716.5,193000,457.57922641282073,457.57922641282073,Official COVID-19 deaths,PRI,Females,NA
GBR_SCO,Scotland,2021,f,"[75,85)",75,1371.1999999999998,193000,710.4663212435232,710.4663212435232,Official COVID-19 deaths,PRI,Females,NA
GBR_SCO,Scotland,2020,f,(85+],85,1150.2,82000,1728.8882586500283,1860.0291800409834,Official COVID-19 deaths,PRI,Females,NA
GBR_SCO,Scotland,2021,f,(85+],85,2051.9,82000,2502.317073170732,2692.1246937304104,Official COVID-19 deaths,PRI,Females,NA
GBR_SCO,Scotland,2020,m,"[0,45)",0,24,1464000,2.0205871139916125,2.0205871139916125,Official COVID-19 deaths,PRI,Males,NA
GBR_SCO,Scotland,2021,m,"[0,45)",0,84.39999999999999,1464000,5.765027322404371,5.765027322404371,Official COVID-19 deaths,PRI,Males,NA
GBR_SCO,Scotland,2020,m,"[45,55)",45,69.2,359000,23.758502299669622,23.758502299669622,Official COVID-19 deaths,PRI,Males,NA
GBR_SCO,Scotland,2021,m,"[45,55)",45,185.4,359000,51.64345403899722,51.64345403899722,Official COVID-19 deaths,PRI,Males,NA
GBR_SCO,Scotland,2020,m,"[55,65)",55,212.8,365000,71.8598279706913,71.8598279706913,Official COVID-19 deaths,PRI,Males,NA
GBR_SCO,Scotland,2021,m,"[55,65)",55,502.70000000000005,365000,137.72602739726028,137.72602739726028,Official COVID-19 deaths,PRI,Males,NA
GBR_SCO,Scotland,2020,m,"[65,75)",65,519.2,281000,227.73814450053794,227.73814450053794,Official COVID-19 deaths,PRI,Males,NA
GBR_SCO,Scotland,2021,m,"[65,75)",65,1104.6,281000,393.0960854092527,393.0960854092527,Official COVID-19 deaths,PRI,Males,NA
GBR_SCO,Scotland,2020,m,"[75,85)",75,993.2,151000,810.7130756198984,810.7130756198984,Official COVID-19 deaths,PRI,Males,NA
GBR_SCO,Scotland,2021,m,"[75,85)",75,1812.7,151000,1200.4635761589404,1200.4635761589404,Official COVID-19 deaths,PRI,Males,NA
GBR_SCO,Scotland,2020,m,(85+],85,852.6,45000,2335.286821705426,2512.690860603677,Official COVID-19 deaths,PRI,Males,NA
GBR_SCO,Scotland,2021,m,(85+],85,1565.6,45000,3479.1111111111104,3743.40770934916,Official COVID-19 deaths,PRI,Males,NA
SVK,Slovakia,2020,b,"[0,45)",0,41,3073282,1.6069584124191543,1.6069584124191543,Official COVID-19 deaths,PRI,Both sexes,NA
SVK,Slovakia,2021,b,"[0,45)",0,327,3073282,10.640090951627608,10.640090951627608,Official COVID-19 deaths,PRI,Both sexes,NA
SVK,Slovakia,2020,b,"[45,55)",45,102,750441,16.37219133331419,16.37219133331419,Official COVID-19 deaths,PRI,Both sexes,NA
SVK,Slovakia,2021,b,"[45,55)",45,679,750441,90.48013101629574,90.48013101629574,Official COVID-19 deaths,PRI,Both sexes,NA
SVK,Slovakia,2020,b,"[55,65)",55,378,724206,62.87136281916772,62.87136281916772,Official COVID-19 deaths,PRI,Both sexes,NA
SVK,Slovakia,2021,b,"[55,65)",55,2396,724206,330.845091037633,330.845091037633,Official COVID-19 deaths,PRI,Both sexes,NA
SVK,Slovakia,2020,b,"[65,75)",65,970,570194,204.9143082721128,204.9143082721128,Official COVID-19 deaths,PRI,Both sexes,NA
SVK,Slovakia,2021,b,"[65,75)",65,5074,570194,889.8725696868083,889.8725696868083,Official COVID-19 deaths,PRI,Both sexes,NA
SVK,Slovakia,2020,b,"[75,85)",75,1225,262339,562.4661913852617,562.4661913852617,Official COVID-19 deaths,PRI,Both sexes,NA
SVK,Slovakia,2021,b,"[75,85)",75,5509,262339,2099.9546388451586,2099.9546388451586,Official COVID-19 deaths,PRI,Both sexes,NA
SVK,Slovakia,2020,b,(85+],85,728,79181,1107.4741300426756,1254.0111299933733,Official COVID-19 deaths,PRI,Both sexes,NA
SVK,Slovakia,2021,b,(85+],85,2961,79181,3739.5334739394557,4234.335114556725,Official COVID-19 deaths,PRI,Both sexes,NA
SVK,Slovakia,2020,f,"[0,45)",0,12,1499010,0.9642727836735882,0.9642727836735882,Official COVID-19 deaths,PRI,Females,NA
SVK,Slovakia,2021,f,"[0,45)",0,106,1499010,7.071333746939647,7.071333746939647,Official COVID-19 deaths,PRI,Females,NA
SVK,Slovakia,2020,f,"[45,55)",45,37,373508,11.932323221505783,11.932323221505783,Official COVID-19 deaths,PRI,Females,NA
SVK,Slovakia,2021,f,"[45,55)",45,242,373508,64.79111558520835,64.79111558520835,Official COVID-19 deaths,PRI,Females,NA
SVK,Slovakia,2020,f,"[55,65)",55,133,379091,42.260181712186636,42.260181712186636,Official COVID-19 deaths,PRI,Females,NA
SVK,Slovakia,2021,f,"[55,65)",55,895,379091,236.09107048175767,236.09107048175767,Official COVID-19 deaths,PRI,Females,NA
SVK,Slovakia,2020,f,"[65,75)",65,365,322744,136.22533367284626,136.22533367284626,Official COVID-19 deaths,PRI,Females,NA
SVK,Slovakia,2021,f,"[65,75)",65,2033,322744,629.9110130629849,629.9110130629849,Official COVID-19 deaths,PRI,Females,NA
SVK,Slovakia,2020,f,"[75,85)",75,639,170211,452.2061120929584,452.2061120929584,Official COVID-19 deaths,PRI,Females,NA
SVK,Slovakia,2021,f,"[75,85)",75,2888,170211,1696.7176034451359,1696.7176034451359,Official COVID-19 deaths,PRI,Females,NA
SVK,Slovakia,2020,f,(85+],85,452,56600,961.933825891423,1129.764524945216,Official COVID-19 deaths,PRI,Females,NA
SVK,Slovakia,2021,f,(85+],85,1844,56600,3257.9505300353353,3826.3722865234195,Official COVID-19 deaths,PRI,Females,NA
SVK,Slovakia,2020,m,"[0,45)",0,29,1574272,2.218918851495687,2.218918851495687,Official COVID-19 deaths,PRI,Males,NA
SVK,Slovakia,2021,m,"[0,45)",0,221,1574272,14.038234815838686,14.038234815838686,Official COVID-19 deaths,PRI,Males,NA
SVK,Slovakia,2020,m,"[45,55)",45,65,376933,20.771716603601842,20.771716603601842,Official COVID-19 deaths,PRI,Males,NA
SVK,Slovakia,2021,m,"[45,55)",45,437,376933,115.93572332483492,115.93572332483492,Official COVID-19 deaths,PRI,Males,NA
SVK,Slovakia,2020,m,"[55,65)",55,245,345115,85.51168055970803,85.51168055970803,Official COVID-19 deaths,PRI,Males,NA
